Participant,Trial,FramesFromSubphaseOnset,TimeFromSubphaseOnset,GazeXAvg,GazeYAvg,Position,SceneType,TrackLoss,TargetLooks,Exclusion,Language,AgentType,SentenceType
EKMAX071,Blick,100,1667,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,101,1683,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,102,1700,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,103,1717,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,104,1733,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,105,1750,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,106,1767,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,107,1783,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,108,1800,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,109,1817,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,110,1833,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,111,1850,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,112,1867,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,113,1883,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,114,1900,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,115,1917,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,116,1933,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,117,1950,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,118,1967,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,119,1983,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,120,2000,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,121,2017,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,122,2033,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,123,2050,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,124,2067,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,125,2083,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,126,2100,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,127,2117,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,128,2133,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,129,2150,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,130,2167,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,131,2183,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,132,2200,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,133,2217,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,134,2233,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,135,2250,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,136,2267,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,137,2283,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,138,2300,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX071,Blick,139,2317,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Blick,140,2333,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Blick,141,2350,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,142,2367,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,143,2383,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,144,2400,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,145,2417,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Blick,146,2433,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,147,2450,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,148,2467,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Blick,149,2483,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX071,Larp,0,0,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,1,17,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,2,33,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,3,50,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,4,67,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,5,83,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,6,100,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,7,117,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,8,133,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,9,150,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,10,167,,,TrackLoss,.,1,0,0,English,SameAgent,NA
EKMAX071,Larp,11,183,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,12,200,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,13,217,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,14,233,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,15,250,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,16,267,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,17,283,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,18,300,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,19,317,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,20,333,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,21,350,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX071,Larp,22,367,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,23,383,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,24,400,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,25,417,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,26,433,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,27,450,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,28,467,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,29,483,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,30,500,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,31,517,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,32,533,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,33,550,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,34,567,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,35,583,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,36,600,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,37,617,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,38,633,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,39,650,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,40,667,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,41,683,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,42,700,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,43,717,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,44,733,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,45,750,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,46,767,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,47,783,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,48,800,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,49,817,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,50,833,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,51,850,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,52,867,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,53,883,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,54,900,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,55,917,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,56,933,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,57,950,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,58,967,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,59,983,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,60,1000,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,61,1017,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,62,1033,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,63,1050,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,64,1067,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,65,1083,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,66,1100,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,67,1117,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,68,1133,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,69,1150,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,70,1167,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,71,1183,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,72,1200,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,73,1217,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,74,1233,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,75,1250,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,76,1267,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,77,1283,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,78,1300,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,79,1317,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,80,1333,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,81,1350,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,82,1367,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,83,1383,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,84,1400,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,85,1417,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,86,1433,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,87,1450,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,88,1467,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,89,1483,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,90,1500,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,91,1517,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,92,1533,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,93,1550,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,94,1567,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,95,1583,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,96,1600,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,97,1617,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,98,1633,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,99,1650,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,100,1667,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,101,1683,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,102,1700,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,103,1717,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,104,1733,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,105,1750,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,106,1767,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,107,1783,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,108,1800,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,109,1817,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,110,1833,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,111,1850,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,112,1867,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,113,1883,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,114,1900,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,115,1917,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,116,1933,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,117,1950,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,118,1967,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,119,1983,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,120,2000,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,121,2017,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,122,2033,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,123,2050,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,124,2067,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,125,2083,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,126,2100,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,127,2117,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,128,2133,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,129,2150,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,130,2167,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,131,2183,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,132,2200,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,133,2217,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,134,2233,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,135,2250,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,136,2267,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,137,2283,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,138,2300,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,139,2317,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,140,2333,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,141,2350,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,142,2367,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,143,2383,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,144,2400,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,145,2417,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,146,2433,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,147,2450,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,148,2467,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX071,Larp,149,2483,,,Left,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,0,0,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,1,17,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,2,33,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,3,50,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,4,67,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,5,83,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,6,100,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,7,117,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,8,133,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,9,150,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,10,167,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,11,183,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,12,200,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,13,217,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,14,233,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,15,250,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,16,267,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,17,283,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,18,300,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,19,317,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,20,333,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,21,350,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,22,367,,,Left,distractor,0,0,0,English,SameAgent,NA
EKMAX073,Sem,23,383,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,24,400,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,25,417,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,26,433,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,27,450,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,28,467,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,29,483,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,30,500,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,31,517,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,32,533,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,33,550,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,34,567,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,35,583,,,NA,.,0,0,0,English,SameAgent,NA
EKMAX073,Sem,36,600,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,37,617,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,38,633,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,39,650,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,40,667,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,41,683,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,42,700,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,43,717,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,44,733,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,45,750,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,46,767,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,47,783,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,48,800,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,49,817,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,50,833,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,51,850,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,52,867,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,53,883,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,54,900,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,55,917,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,56,933,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,57,950,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,58,967,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,59,983,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,60,1000,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,61,1017,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,62,1033,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,63,1050,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,64,1067,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,65,1083,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,66,1100,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,67,1117,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,68,1133,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,69,1150,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,70,1167,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,71,1183,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,72,1200,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,73,1217,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,74,1233,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,75,1250,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,76,1267,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,77,1283,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,78,1300,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,79,1317,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,80,1333,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,81,1350,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,82,1367,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,83,1383,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,84,1400,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,85,1417,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,86,1433,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,87,1450,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,88,1467,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,89,1483,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,90,1500,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,91,1517,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,92,1533,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,93,1550,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,94,1567,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,95,1583,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,96,1600,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,97,1617,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,98,1633,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,99,1650,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,100,1667,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,101,1683,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,102,1700,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,103,1717,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,104,1733,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,105,1750,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,106,1767,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,107,1783,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,108,1800,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,109,1817,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,110,1833,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,111,1850,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,112,1867,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,113,1883,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,114,1900,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,115,1917,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,116,1933,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,117,1950,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,118,1967,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,119,1983,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,120,2000,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,121,2017,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,122,2033,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,123,2050,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,124,2067,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,125,2083,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,126,2100,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,127,2117,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,128,2133,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,129,2150,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,130,2167,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,131,2183,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,132,2200,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,133,2217,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,134,2233,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,135,2250,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,136,2267,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,137,2283,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,138,2300,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,139,2317,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,140,2333,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,141,2350,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,142,2367,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,143,2383,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,144,2400,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,145,2417,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,146,2433,,,Right,target,0,1,0,English,SameAgent,NA
EKMAX073,Sem,147,2450,,,Right,target,0,1,0,English,SameAgent,NA
